sheet,page,workdir,status,flags,head_r2,head_max_resid_pct,power_r2,power_max_resid_pct,eff_r2,eff_max_resid_pct,hyd_check_pts
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-023.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-023,review,head: gap of 12% of flow range in extracted points,0.999982713706907,0.16458638448514767,0.9997411559094921,0.1480079045363626,0.9999564724595328,0.76283658419921,1.2132976458514833
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-024.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-024,ok,,0.9999876114914539,0.16522592060091387,0.9998376109788623,0.12083687286685382,0.9997183730575399,2.2812143029931553,0.558165039218224
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-025.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-025,needs-axes,template roles not found: ['eff (right:1)'],,,,,,,
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-026.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-026,review,hydraulic check: Q*H/(135770*BHP) differs from digitized efficiency by up to 337.4 pts (axis assignment/units/SG?),0.9992238172428997,1.0171158360094206,0.9999336107690866,0.12186309164678243,0.9999250323543422,0.4423319960206873,337.43360315906995
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-027.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-027,review,"eff: rmse 0.79% of axis span; eff: max residual 4.14% of axis span; eff: degree 7 would meet the residual limit (0.58% of span) -- extraction looks clean, 5th-degree form is limiting",0.9991362730488579,2.2748163155212,0.9998265286815422,0.11978844013446432,0.9989242054856398,4.1375285563408175,4.806594500618715
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-028.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-028,ok,,0.9997263090397133,1.5003191655073265,0.999647727165097,0.24997362693503977,0.9995355363092983,1.8061591281813025,0.9161502962256876
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-029.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-029,ok,,0.9999860888557585,0.14832916862086137,0.9993787419751817,0.10444754679866998,0.99987189654434,1.1225884606836118,0.5282739958178766
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-030.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-030,needs-axes,template roles not found: ['x (bottom:0)'],,,,,,,
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-031.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-031,review,axis calibration residual > 3 px: check tick assignments,0.9999916747061984,0.1772727613284402,0.9993711422948295,0.11357508360701014,0.9998001459332321,1.51187441618259,0.592932966703728
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-032.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-032,ok,,0.9999924151146096,0.12926430179272463,0.9997377805107044,0.10855588289119456,0.9999815360923191,0.43242330960950753,0.20289145135276954
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-033.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-033,ok,,0.9999929971910275,0.3512837228232245,0.9998757985244738,0.1423694175756649,0.9999870440124924,0.38564644537760384,0.14465671506569322
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-034.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-034,ok,,0.9999919290709554,0.16817494143831077,0.9998472169361466,0.11643884716955678,0.9998572969804548,1.1223395726304448,0.28726037444174324
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-035.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-035,ok,,0.9999928183171333,0.3206936972239025,0.999905907640346,0.12917740087603807,0.9998391762025073,1.446119068655296,0.30524035231083957
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-036.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-036,ok,,0.999992062264202,0.1598621941407232,0.9998611454252735,0.11984802480289698,0.999977902146963,0.4989919166392593,1.9241829108742294
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-037.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-037,review,"head: gap of 18% of flow range in extracted points; power: gap of 36% of flow range in extracted points; eff: rmse 1.41% of axis span; eff: max residual 9.67% of axis span; eff: gap of 20% of flow range in extracted points; eff: degree 7 would meet the residual limit (1.65% of span) -- extraction looks clean, 5th-degree form is limiting; hydraulic check: Q*H/(135770*BHP) differs from digitized efficiency by up to 78.1 pts (axis assignment/units/SG?)",0.9999903031185531,0.17362349947388842,0.9994089054234835,0.17821566340043474,0.9948613726951181,9.673702609265973,78.13568313225959
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-038.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-038,review,axis calibration residual > 3 px: check tick assignments,0.9999930255110533,0.12355267161438845,0.9998096910494626,0.11930162182945431,0.9996327231470052,1.966467140341066,0.7352290833605721
